id,tweet,subtask_a
1665,αχ φωτη μου ωραια της τα λες της κυρα κατιας.. θα της κανεις το ωραιοτερο δωρο.. δυο γονεις! #gynaikaxwrisonoma,NOT
8081,"εσκεμμενα αφησε μια φραση να βγει ως τιτλος, ενω ολες οι ακολουθες φρασεις δινουν το πραγματικο νοημα της δηλωσης: οι ελαχιστοι προσφυγες να επιμεριστουν σε ολους, οι λαθρομεταναστες σπιτι τους. ο φιλος μας ο θανασης ομως το σπιναρε ως περιπου #γιολο_νομπορντερς δεν ηταν τυχαιο.",NOT
3814,η δεσποινα ψωνιζει σκουλαρικια απο το ιδιο μαγαζι με την μπακοδημου; #shoppingstar,NOT
858,"οι #νδ_ξεφτιλες και το #κιναλ συνεταιρακια απο παλια, παιζουν επικοινωνιακα παιχνιδια με τον βενιζελο. μετα τις #εκλογες2019 θα συγκυβερνησουν παρειτσα και ο βενιζελος θα παρει υπουργειο. μην τσιμπατε ...",NOT
9704,ολεεεεε.... #gntmgr,NOT
6048,#gntmgr οταν εχεις κοιμηθει μπρουμυτα και δεν ηπιες καφε...,NOT
5841,με αρεσε πολυ η συμπατριωτισσα χριστινα απο τις σερρες με το ηλεκτρικο λαουτο!#thevoicegr,NOT
7749,αληθεια επαιξε αυτο σημερα στο #mesimeri_skai ; τι αλλο θα κανει ο λιαγκας; #kalomesimeraki,NOT
3426,@user δε γαμιεται...καταληξαμε να ψηφιζουμε τον λιγοτερο ανικανο επειδη δεν εχουμε επιλογες,NOT
1643,ρεκορ απο dislike η εμετικη αλαζονικη ρημαδουρου #μαδουρου #ερχεται_πουτσα,NOT
7776,@user με το ονομα μου φαινεται αρκει @user δεν νομιζω να λεγεται καμια γυναικα ετσι,NOT
7192,η σουζανα με τι θρασος κρινει τις υπολοιπες; δεν καταλαβε οτι την εδιωξαν και ξαναμπηκε στο σπιτι απο σποντα; #gntmgr,NOT
5084,νομοζα πως ηταν γιος της #thevoicegr,NOT
8664,"@user το ειχε ο αχρηστος σε ξενωνα..ζητουσε λεφτα για να το πουλησει,τωρα κανεις δεν ξερει που ειναι η εκτροφεας τον ψαχνει γιατι ειναι υποχρεωμενος να την ενημερωνει ακομα κι οταν το ειχε το σκυλακι ηταν πετσι και κοκαλο μιλαμε για γκολντεν που ειναι ευσωμα σκυλια #mazisousk #kalytera",NOT
9992,τα καταφερε τελικα η ηλεκτρα και τους πηρε με το μερος της. και αφησε το πεδιο ελευθερο για τον κωνσταντινο και την αννα #erwtasmeta,NOT
8375,@user τραβα γαμησου,OFF
8137,"αλλαξα σερβιετα, ξεβαφτηκα, εβαλα κρεμα, επλυνα τα δοντια μου και ακομα να αρχισει. λετε να κανω και ενα μπανιο #gntmgr",NOT
1941,@user δινει νεα διασταση στη λεξη «μαλακας»,OFF
7238,για να ηταν κανα αλλο πουλι να δεις για ποτε θα το βουταγαν. #gntmgr,OFF
8860,η κατια το φιδι σε ολα τα πλανα με τη γλωσσα εξω ειναι #gntmgr,OFF
4108,@user της γιαγια σου το μουνι χαχαχα,OFF
5197,"τι λεω ο τρελος πριν απο πολλα πολλα χρονια, οταν ημουν 25 ετων, παντρευτηκα μια γυναικα χηρα. αυτη η χηρα ειχε μια μεγαλη κορη. ο πατερας μου ερωτευτηκε την κορη της χηρας και συντομα παντρευτηκαν. το γεγονος...",NOT
4888,τωρα δεν εχει προστιμο απο το οργανο ελληνικης λογοκρισιας; μονο στα gay φιλια ριχνουν προστιμα; #mesimeri_skai,NOT
3795,@user σ αφηνω εισαι σπουδαιος και κατι τελευταιο. ποσες εχεις ......... τις θυμαςαι ολες; οχι. ποσες σου εχουν πει: σ αγαπω πολυ. τις θυμαςαι ολες; εγω ναι. καλο σκ.,NOT
3158,ωω σημερα η υπεροχη μπλινγκ μπλινγκ! σιωπη ολοι να ακουσουμε... #shoppingstar,NOT
5775,"να ξερνας ολοκληρο ρατσιστικο οχετο αλλα να βαζεις παπακια στο ""μαλακας"". γιατι ειστε και χριστιανοι ορθοδοξοι και πρεπει να κοινωνησετε την κυριακη. σκατανθρωποι.",OFF
4884,κατιναρεεεεεεεεεεσς #gntmgr,OFF
6476,#mesimeri_skai ουτε συγγνωμη δεν μπορειτε να ζητησετε καραγκιοζηδες. τοσο κωλο εγωιστες ειστε,OFF
3602,@user εαν εισαι γυρω στα 50 φιλε μου ποναει πολυ το φευγιο του πατερα! καλο παραδεισο να εχει!,NOT
1406,"μολις μαθαμε απο τον γιο του χουντοεργολαβου πως"" ο κυριαρχος λαος δινει μονο αυτος εντολες"". προφανως ο λαος ο ιδιος εκοψε το εκας και αυτοξεσκιστηκε στην υπερφορολογηση. #ερχεται_πουτσα",OFF
2664,@user #ερχεται_πουτσα κ τερμα τα 0.60,NOT
7477,- 1 παμε 4αδα στις καργιες... #gntmgr,OFF
8397,ξεραδια ξερεις κατια #gntmgr,OFF
7240,σιγα μωρη ωραια κοιμωμενη που υπαρχει καταρα στο σταμιροδουκεηκο #agriesmelisses,NOT
9401,σου-βλακοθεραπεια #διαβατα,NOT
11,"@user ευαρα μου εισαι θεα, ασε να λενε",NOT
5004,μοιαζει λιγο με παπαριζου στα πρωτα της η εμενα μου φαινεται;#thevoicegr,NOT
8775,θελω μια γυναικα το καλοκαιρι να μου σηκωνει τα μανικια απο τα πουκαμισα που φοραω στη δουλεια και μια δευτερη το χειμωνα να μου κουμπωνει τα κουμπια απο τα μανιμια στο πουκαμισο! για τη θεση στειλτε dm!,NOT
1361,@user που εισαι ρε φιλε στο μπαλι μια χαρα !πιες και για μας μια !,NOT
997,"ο μπενυ ειναι εγκληματιας,ο καμινης απλα μαλακας",OFF
9815,"@user εχεις δικιο...και το χειροτερο ειναι οτι εσεις οι ιδιες οι γυναικες τους κραζετε,κι ομως συνεχιζουν...",NOT
8097,την παροιμια με το ποιος γελαει καλυτερα την ξερει η μαρτινα; #gntmgr,NOT
8010,δε θα γλυτωσουμε ποτε απο τον ογκουνσοτο του #gntmgr,NOT
2435,"#poweroflovegr ""δεν συμπιψανε "" ειπε; ακουσα καλα;",NOT
2780,τι αρχαιοελληνικο μαρη; ελεος! #shoppingstar,NOT
6900,#thevoicegr ε..βεβαια...γι'αυτο πηγε και μια δικη μου φιλη φωναρα..φωναρα λεμε ομως..και δεν γυρισε κανεις.. γιατι δεν ηταν φιλη της @user,NOT
35,@user .... βαγγελα....χτενισου... χαλια εισαι μ'αυτο το μαλλι...,NOT
9294,τι παιζει με κατια και σκουλο; #gntmgr,NOT
8696,"ο,τι βγαζουμε στα ξενα-στο μουνι και στην ταβερνα",OFF
718,"@user και γω λυπαμαι τους πουστηδες. μια ανωμαλια που προσπαθουν να επιβληθουν στους κανονικους ανθρωπους με καθαρο ρατσισμο. οσον αφορα για τα παιδακια που θελουν να υιοθετησουν, δε θα υπαρξει σωτηρια γι'αυτα.",OFF
7367,"@user -γιατρε εχω κονδυλωματα -στ'αρχιδια σου ολα, 50€",OFF
5401,αααααααααντε γεια! #gntmgr,NOT
9187,χαιρομαι που πηγα στο θεατρο πειραια πριν το καταστρεψουν οι πλεμπες #gntmgr,NOT
5422,μια ειναι η βασιλισσα του χιονιου #gntmgr,NOT
6415,θα σας παιξω πιανο το λεμε τωραααααα #kokkinopotami,NOT
834,"38 χρονων με το μαλλι του πενταχρονου, πως να βρει και γαμπρο, δεν γινεται #shoppingstar",NOT
6531,που να μην ειχατε δεχτει και μπουλινγκ τι θα της κανατε και οι δυο... τραγικες απλα! #gntmgr,NOT
194,"τον θεοδωρικακο τον ειχα διαβασει μονο, τωρα τον ακουω στο πρωτο προγραμμα, κ καταλαβα απο που το κολλησε το πραματι ο κουλης. περι λογου βεβαια, σκετη τρουμπα ο τυπος - ευγε #νδ_ξεφτιλες",NOT
599,αχ που εισαι σαμαρα που εφυγες απ το μαξιμου πριν ερθει ο τσιπρας για να μην τον δει καν..... ειναι γελοιοι! #νδ_ξεφτιλες,NOT
4926,δεν πιστευω να γινει προεδρος της δημοκρατιας αυτη η παραξενη γυναικα,NOT
3480,μιλανε η γωγω με την δεσποινα για τα ημιμονιμα της παρις που εχουν κανει τατουαζ στα φρυδια; βγαλε τη σκουφια σου και βαρα με! #shoppingstar,NOT
3169,"41 ηθοποιοι του εθνικου θεατρου, θα ενωσουμε δυναμεις φετος το καλοκαιρι, με τρεις διαφορετικες γυναικες σκηνοθετες,για να σας αφηγηθουμε στην επιδαυρο, τη μονη σωζομενη αρχαια τραγωδια: την ορεστεια. (αγαμεμνων, χοηφοροι, ευμενιδες) σπανια συγκυρια. ανυπομονω!",NOT
3067,τι σας τρομοκρατει περισσοτερο ; να βγει ο κουφοντινας απ' τη φυλακη η να βγει ο μητσοτακης στις εθνικες εκλογες; #εκλογες2019 #νδ_ξεφτιλες #σκαι_ξεφτιλες #συριζα #βουλη #σκανδαλα #μιζες #ακροδεξια,NOT
1718,σαυρα #masterchefgr_xeftiles,NOT
9755,@user εμενα στα 25 μου δεν μου εχει τυχει φιλος που να μην το πηγε καποια στιγμη στο ερωτικο. δεν πιστευω οτι θα πλησιαζε ενας ανδρας μια γυναικα για να γινουν φιλοι,NOT
161,@user ενω εσυ εχεις iq 500.000 ε; ρε τι νουμερα ειναι αυτες οι ζαιες drag queens... λιγο υπομονη και σου #ερχεται_πουτσα και σενα! λουλου...,OFF
1255,ιβαν δεν επραξες σωστα. εισαι χεστης. #πουτανελλη #gynaikaxwrisonoma,NOT
8241,χαχα κλαιω μωρη αννιτα #annitakoita,NOT
2246,-που το βαζω; -.... 1-0 #poweroflovegr #skaipolkseftiles,NOT
413,@user ολοι αυτοι οι μαλακες βρισκανε καταφυγιο στις χωρες οπως ελβετια και αυστροουγγαρια. χρηματοδοτηση παιρνανε απο τους γερμανους (ακομα και τον λενιν μεσα σε σφραγισμενο βαγονι εφεραν πισω στη ρωσια).,OFF
1459,αριστερα σκουπιδια #συριζα_ξεφτιλες,OFF
5687,εχουμε γεμισει αντρες που δεν ξερουν να μιλησουν και γυναικες που δεν ξερουν πως να φερθουν τυπου σε πλησιαζουν και ρωτανε κατευθειαν για ινστα μη χασουν φολλοερ φιλε πες θελω να σε γνωρισω καλυτερα δε σε ξερω πανω απο δυο λεπτα απο που κι ως που να δεις την προσωπικη μου ζωη;,NOT
9009,εξηγησε μου καποιος τι σχεση εχει αυτο με το mad max. #gntmgr,NOT
9471,που ειναι κουκλα ρε παιδια η σουζανα θα τρελαθω #gntmgr,OFF
3087,@user εαν dn eisai giouftos εαν δεν εισαι μπαχαλακης εαν δεν εισαι λαθρομεταναστης εαν δεν εισαι τρομοκρατης και ψηφιζεις τσιριζα τοτε πρεπει να εισαι πολυ πολακης,OFF
1359,σουπερ κουραστικη η γωγω ομως #shoppingstar,NOT
772,"«3 ευρω το κιλο οι μελιτζανες, παρε παρε παρε, καλως το μαρακι! για εσενα μαρια μου δωρεαν γιατι εισαι ομορφοκοριτσο»",NOT
9850,γελατε εσεις με την υπεραλιευση αλλα σεβαστειτε λιγο και την κατια μας που χανει το μισο της τσουχτροσοι καθε χρονο #gntmgr,NOT
9058,μαρινα φυγε αλλα ξεφτιλισε τες πριν φυγεις πλς #gntmgr,NOT
5236,"@user ...σιγουρα απο τις γυναικες που σου μενουν στο μυαλο...τουλαχιστον οπτικα...εχει πολυ ""τυπο""...",NOT
3351,#shoppingstar αμα σου ελειψε κυρα βικυ μου παρτη σπιτι σου να την καμαρωνεις..εμεις τι σου φταιμε,NOT
5174,"χαχα η ευαγγελια στον κοσμο της, μια χαρα #gntmgr",NOT
2533,τελειωσε αυτο το τερατουργημα; #masterchefgr_xeftiles,NOT
9020,"ε, δεν εχει χρειαστει να πας και τοσο μακρια απ'τον κανονικο σου εαυτο κατια μου #gntmgr",NOT
1654,"@user ασχετο οτι να ναι, δε με ενδιαφερει γιατι πρωτον δεν σε ξερω, δευτερον δεν εχω ιδεα εσυ τι πιστευεις και ψηφιζεις, και τριτον εισαι απλα ενα ενοχλητικο ακαου στο τουιτερ, ψιλοτρελαμενη που ερχεσαι καθε τοσο να λες μαλακιες",OFF
5022,λιωνω #νδ_θελατε,NOT
4350,@user γιατι ρε gio εισαι ετοιμος για φυλακη εσυ. αν ειναι ετσι πεσμα μας να ψηφισουμε τσιπρα που ειναι ετοιμος να καταργησει εντελως τις φυλακες,NOT
833,#τσιπρας αγορινα μ δν υπολογισες κατι σημαντικοτατο οταν ελεγες μες την αλαζονεια οσα σαλια ελεγες. πως στην χωρα που πατας αλητακο οι ''πολλοι'' δεν ειναι ουτε οι πρε-ζακ-ηδες ουτε οι ντραγκ κουιν ουτε οι ρομα οι λαθρο με τους αθεους τρεντι σαχλαμαρακηδες #συριζα_ξεφτιλες,OFF
8284,ευχαριστησαν για τις περουκες που η ποιοτητα τους ειναι χειροτερη απο b movie #gntmgr,NOT
4383,"@user αγορι μου γλυκο ηρθες η δεν ηρθες και αραδιασες ενα σωρο μαλακιες στο tweet μου; ηρθες!οπως εισαι λοιπον φευγεις, γιατι κουρασες πολυ!αντε γεια!",OFF
5027,αχαχαχαχαχαχαχαχααχα ο μπρατης την ειπε στο μπρατοπουλο για τη φωνη της. ο μπρατης #gntmgr,NOT
7882,"εγω τις φοβαμαι τις κοτες, μην ανεβουν στο κεφαλι μου #gntmgr",NOT
2300,"το κινημα αλλαγης ειναι η επιλογη για την βιωσιμη κοινωνικη ευημερια, κοντρα στο συριζα που εμποδιζει την αναπτυξη και την νδ που δεν πιστευει στην κοινωνικη δικαιοσυνη.",NOT
9852,αυτη εχει τοση αναγκη για επιβεβαιωση μπορει και να τον πιστεψει #erwtasmeta,NOT
504,@user αν επρεπε να γινει για να πεσει ο μαλακας καλως εγινε. προτιμω να πληρωνω τον βελοπουλο απο τον καρανικα. εσυ το αντιθετο. γουστα ειναι αυτα.,OFF
5946,#gntmgr μαζεψε τα σαλια σου ρε σιχαμα ασημινα...,OFF
2263,"@user mπλοκ το μαρακι, δεν της αρεσε η λυση που της εδωσα. κατα τα αλλα οσοι δεν ψηφισαμε τους απατεωνες της προτιμησης της ειμαστε ξεφτιλες.",NOT
10088,@user ετσι μαλιστα! στο διαολο λοιπον μενδρινε και οοοολα τα κομμουνια. φιλακια,OFF
3915,αυτο το μαλλι ρενας παγκρατη θελει επειγοντως αλλαγη #shoppingstar,NOT
606,#masterchefgr να νομιζεις οτι εισαι η επομενη ελληνιδα μαστερ σεφ κ την παρασταση στο τελος να στην κλεβει η μαμα του μεντορα σου φορωντας κοκκινο καπελο! αξια ανεκτιμητη!,NOT
8836,ευτυχως τη κατια δε τη προωθουν καθολου #gntmgr,NOT
458,@user και που εισαι ακομα νεαρε ... εχει πολυ κλαμα η υποθεση,NOT
5400,"θελω να με ξυπνησει μια φορα με φιλακι η χαρα παππα, ειμαι αρρωστη μαζι της #gntmgr",NOT
1087,αριστερος συμπολιτης λεει : ο δυσλεκτικος δεν κανει για πρωθυπουργος ...λογικο ...ο σταλιν τους εστελνε στα γκουλαγκ #syriza_xeftiles #ερχεται_πουτσα,NOT
10145,"γεμιζουν καθε επεισοδιο με υπερτατες μαλακιες οπως τον ""μαγο"" τωρα και μετα απορουμε γιατι διαρκει 4μιση ωρες #gntmgr",OFF
1478,"ιωαννα ""μπραβο μανο"" πανος :""μπραβο σπυριδουλα"" παντελης :""μπραβο σε ολους"" μας ελειψες ρε αρχηγε #masterchefgr #masterchefgr_xeftiles",NOT
1245,@user αυτοι νομιζαν οτι ο κοσμος ειναι μαλακες,OFF
8563,ας ειναι καλα η ελεονωρα που εκανε το ψυχικο... #thevoicegr,NOT
4526,ανδρικη υποθεση η αυτοδιοικηση – μολις 17 γυναικες προιστανται της κουρσας σε 331 δημους,NOT
2917,"@user ισα ισα , μπραβο της κιολας και ισχυει . αλλα! μπειτε λιγο στο προφιλ της στο ινστα , ολο φωτο απο γυμναστηρια και πιστες σερβαιβορ εχει κλπ , δεν ειναι ολη μερα σπιτι πανω απο μια κατσαρολα κιολας ! αλλα θα το πουνε παλι αυτο να εισαι σιγουρη",NOT
9855,και 5 και 10 και 20 λεπτα παραπανω και τι εγινε; οσο πληρωνει ο πελατης καθεται η πουτανα στο μπουρδελο #paokpao,OFF
8721,"λοιπον η καιζερ στη δοκιμασια με τον μαγο, με το μαλλι ισιωμενο κ την ψηλη αλογοουρα ηταν σαν την κιμ καρντασιαν αλλα πιο ομορφη! #gntmgr",NOT
4294,με πηραν απο το #poweroflovegr . μπαινω δευτερα για τον φανο,NOT
4456,λεβεντης εισαι ματια μου μεσω του χρηστη @user,NOT
1883,"#shoppingstar η γωγω μαλωσε με τη λωρεην και αυτο φαινεται,η γλυκουλα η λωρεην δεν μπορει να γινει κακια οσο και να προσπαθει!",NOT
7223,@user βρεθηκε γυναικα να παντρευθει αυτον τον μαλακα; oh mon dieu!,OFF
8338,ριχνεις κερμα στο μηχανημα και πιανεις το λαγο! #gntmgr,NOT
2281,@user εμ...οι πουτανες και οι χαζες δεν εχουν τις τυχες τις καλες που λενε.;,OFF
9496,@user ρε ασε με με τις πουτανες εκει μεσα που επιλεγουν να χαραμιζουν μια ανθρωπινη ζωη για να βγουν οι ιδιοι απο τα σκατα,OFF
7790,ρε σταρ βαλε τον χαρισο να κανει σχολιασμο οπως το σοπινγκ να χτυπησει 70αρια το #gntmgr δωσε στο λαο χαρισο,NOT
9690,συνεχιστε να χαριζετε βαθμους σε λιμα μαλακες. αμπελ πιασε το τυμπανο μαλακα κ εσυ,OFF
5240,και υπαρχουν ελληνιδες κυριως αριστεροστροφες που υποστηριζουν το ισλαμ.εκει που η γυναικα θεωρειται β' διαλογης και res.,NOT
1955,@user πω πω αυτη η καριολιτσα. καθε κυκλο πουτανα τον εκανε,OFF
9182,@user μπερδευεις την μοδα με τις αληθινες γυναικες;,NOT
8247,η ελεναρα τι ειναι ντυμενη; αερινες σιωπες; #thevoicegr,NOT
9180,"oι σαλονικιες ειναι απο αυτες τις γκομενες που λες ""δεν εχω κοιμηθει με ασχημη γυναικα, αλλα εχω ξυπνησει""",OFF
8717,"@user δεν εβρισκες τεταρτο η την τεταρτη επιλογη την εβαλες για να βλεπουν πως παει το poll οι ανδρες...; (δεν το εκανες στο αλλο με τις γυναικες, να τα λεμε αυτα...)",OFF
2512,"@user εμεις τους ειπαμε μονοι μας και ολοι σας, και τοτε αυτοι ειπανε, καλα, μονοι σας, και μετα εμεις δε θελαμε και ειπαμε ο λαος να στηριξει, μετα ομως δεν στηριξε ο λαος και τους λεμε αντε ρε ξεφτιλες, και αυτοι ειπαν οχι εμεις, ο λαος, και τοτε εμεις ειπαμε κι αυτος ξεφτιλας ειναι.",OFF
8670,"θα σου δινα και γω φιλι, αλλα θα εβαζα και γλωσσα χαχαχαχα #kalomesimeraki",NOT
5981,@user εισαι μαλακας αγορι μου;,OFF
8340,εγω αγαπω τη μαρια μονο αυτο με νοιαζει #gntmgr,NOT
6063,"#xfactorgr βγαλτε νικητρια την εμμανουελα του #thefinal4gr και στα 3 μουσικα ριαλιτι (βοις, φακτορ, φιναλ) και αρχιστε απο την αρχη πονανε τα αυτια μας",NOT
8517,"μπομπα, αι σαπερα βραδιατικα #thevoicegr",NOT
1008,@user τι θα προτιμουσες για να εισαι ευχαριστημενη;,NOT
299,@user χα ! καψουρα εισαι αφου και χωρις να σε γνωρισουμε !,NOT
6907,ειστε εδω; #erwtasmeta,NOT
3465,"@user . εσεις κυριες μου ποτε θα παραμερισετε (λεφτα υπαρχουν) για να αφησετε και αλλες γυναικες να παρουν καρεκλες; εκτος απο το συστημα, φταινε και οι καρεκλοκενταυρες που ανακυκλωνονται στα ποστα δεν αφηνουν ευκαιριες ανελιξης στη νεα γενια γυναικων",NOT
2405,#poweroflovegr #skaipοlxeftiles μη σου τυχει να εχεις σχεση και να μαλωνεται για το ποιος αισθανεται χειροτερα. το ακουσαμε και αυτο ..,NOT
8881,ενα φαβ ενα ρτ ρε παιδια στη κιτρινη πουτανα εδω μεσα. τοσο κοπο κανει #olymta,OFF
1431,@user μακρια απο φανατικους κολλημενους που χαρακτηριζουν τι εισαι και δεν απαντανε ποτε σε ερωτισεις,NOT
8174,κεισι δικασε και συ ...δωσε πονο. #gntmgr,NOT
4901,@user ναι γιατι ο γατος ειναι αιμοβορο πλασμα...ρε αι σιχτιρ με ολους τους ηλιθιους....,OFF
6296,"συμφωνα με το αρθρο 187 του πκ ο μιχαλολιακος, αν καταδικαστει, θα τιμωρηθει με καθειρξη 10 ετων το ανωτερο, η καθαριστρια με το πλαστο πτυχιο δημοτικου τιμωρηθηκε με 8 χρονια #gdtrial",NOT
4882,"συναρπαστικο σα να βλεπεις γιορτη νηπιαγωγειου, μπραβο στο καναλι #not #gntmgr",NOT
987,τωρα με το μπεζ κοστουμι φερνει λιγο σε ανθρωπο η σαυρα #shoppingstar,OFF
9370,ο τασος τωρα; #gntmgr,NOT
7480,«η βασιλισσα των οφεων» εεε συγνωμη του χιονιου...#gntmgr,NOT
2083,@user #ερχεται_πουτσα τενεκεδες γιατι σεν θελουμε αυτη την ελλαδα.,NOT
2680,@user ικε ικε εισαι εδω; εβγα λιγο να σε ιδω,NOT
4095,"καλυβε, μαριαμου. απ' την καλυβα. μαθετε ελληνικα. ελληνικα μαθετε!#poweroflovegr",NOT
7923,ηρωικη στιγμη η αποχωρηση της σουζανας.... μου θυμισε στιγμες αποχωρησης μεγκι #gntmgr,NOT
1857,γιατι εχει τοσο μαλλι; δεν ποναει η καουκα της; ανετα προκαλει ασφυξια σε αυτον που κοιματε διπλα της..... #shoppingstar,NOT
7321,τι βλεπει η καγια που δεν το βλεπουμε εμεις κ μας επρηξε...#gntmgr,NOT
7337,επιτελους πασαρελα #gntmgr,NOT
3762,"@user σε τιποτα δεν συμφωνησες, τι λες; βεβαια θα την βρει τη χρυση τομη η νδ, θα στειλει το λογαριασμο στους μαλακες.",OFF
6543,"#gntmgr καλη κοπελα η ολγα,αλλα δεν το βρηκε ποτε νομιζω",NOT
6410,σου λεει η ασημινα αφου θα με κραξουνε που θα με κραξουνε ας πεταξω λιγη ρωγα για το κοινο πραιμ ταιμ. #gntmgr,OFF
1622,φετος ειναι σιγουρα η χρονια των γυναικων. αυτο το κοριτσι με το πεισμα και το παθος του εχει δειξει πολλα. και αν φετος νικησει γυναικα θα χαρω πολυ να εισαι εσυ #dimitravamvakousi #survivorgr,NOT
2002,"μαυριζουμε τον υπουργο των απολυσεων,της μιζας και των offshore.... ψηφιζουμε τον πθ που στελνει την διαπλοκη στην δικαιοσυνη,που εδιωξε το δ.ν.τ ,που σηκωσε λαο και χωρα ψηλα,γιατι μας εκανε πολλους παρα πολλους κ ειμαστε υπερηφανοι για αυτον! @user #nd_xeftiles",NOT
3556,"#poweroflove πουρεκα-ρεγγινα...οταν βλεπεις μια ανεραστη και εναν μπογο να χορευεουν στο τραπεζι, το λες και ξεφτιλα!",OFF
286,εαν εχεις συνειδητοποιησει οτι εισαι μαλακας μενεις ταπεινος,OFF
2298,"@user σαλτα και γαμησου ρε μουνι! τι νομιζεις, ολοι ειναι ανθελληνες σαν και σας ρε μουνια!μπασταρδια πουλημενα, προδοτες!δεν θα το ξεχασουμε μπασταρδε!παρε τωρα την πουτσα στον ωμο και μαρς!",OFF
6171,η βασιλισσα του χιονιου τι ακριβως κανει; καθεται στο σκαμπο; οι αλλες γιατι σουβλιστηκαν και αυτες καθονται; #gntmgr,NOT
3142,"@user ειπαμε ρε μαλακω,ρουφαει το δημοσιο εσπα με το μπουρι για να τα δινει σε κατι κηφηνες σαν και σενα looser,μην μιλας για εσπα ανοητη",OFF
9913,θελω να χτυπησω την αννα για το συνεχομενα ιδιο εκνευρισμενο υφος της #gntmgr,OFF
10051,επρεπε να βαλουν μια περουκα στην σουζανα #gntmgr,NOT
3949,τι γλωσσα μιλαει το νονταρη; #poweroflovegr,NOT
116,στην λαικη θα παει ετσι; #shoppingstar,NOT
6141,μονο εγω ανυπομωνω για να ερθει η ωρα του πλατου; #gntmgr,NOT
366,@user τους τα εχω πει ολα σαν τους μαλακες κοιτανε! η πλακα ειναι οτι δεν θελουν να δκυελυεουν αλλα τους ενοχλει που χωνουν εμενα,OFF
1058,ελεοςςς #shoppingstar,NOT
5706,σιγα ασημινα θα γλυστρισουμε απο τα σαλια! #gntmgr,NOT
8445,"@user το τριπτυχο του ιδανικου ερωτα, απολυτο ανταπτ στο μουνι / απολυτο ανταπτ στο κορμι / απολυτος συγχρονισμος στο φιλι. στω.",OFF
9498,τωρα ξυπνησαν γαλλια και γερμανια με τους μεταναστες.εμεις παλι αντιθετα.θελουμε μπολιασμα με τα ισλαμια για να γινουμε πολλες.ε αε σιχτιρ μας για λαος.,OFF
5814,"παιδια αυτο το «βαριεμαι» το εχει απο φυσικου της η ελευθερια, πλακα μου κανετε #gntmgr",NOT
855,παναγιωτη σκασε εισαι κωλοπαιδο ειστε ολοι παλτα...παμε παρακατω #survivorgr,OFF
8154,καλα η αλλη φοραει την γαλανολευκη; #gntmgr,NOT
9971,απαπα η βανδη εχει σκαμπιλοφατσα. τραγικη τουλαχιστον. #xfactorgr,OFF
6537,- 9 η ωρα θα περασω να σε παρω οκ; - ναι μολις ειμαι ετοιμη θα σου στειλω να ξεκινησεις. *10:15 ετοιμη ειμαι ξεκινα. πουτσα τους ολα ρε.,OFF
8238,"#gntmgr λες κ δεν βλεπουν οι κριτες τι γινεται μεταξυ των κοριτσιων. επεσαν απο τα συννεφα, οι υποκριτες!",OFF
4974,"συριζα : ντροπη και κτηνωδια να κυκλοφορουν οι γυναικες με ακαλυπτο το κεφαλι και το σωμα τους, διπλα στις δομες των μεταναστων! μαντηλα λοιπον ολες σας στη τσαντα σας για να την φορατε οταν περνατε διπλα απο τις δομες και διπλα απο τους μεταναστες!",OFF
6962,@user ναι μωρη μαλακω παιρνει! κοιτα ενα λογαριασμο της δεη και θα καταλαβεις.,OFF
2440,εσυ γωγω που ακολουθεις την μοδα της οικογενειας φλωρηνιωτη #shoppingstar,NOT
2042,εσεις που βλεπετε #tatouaz το ξερατε οτι η #σπυριδουλα δεν χωρισε απλα αλλαξε ημερομηνια στο γαμο της η στα αρχιδια σας ;,NOT
3300,oλοι δεν γουσταρουν το μονταζ αυτο φταιει που ραβε-ξηλωνε τους βγαζει αντιπαθητικους αλλα ευτυχως υπηρχε στο #masterchefgr κ εκοβαν πολλα μαργαριταρια βλεποντας τις live συνεντευξεις παιχτων χαλι μαυρο! ασημινα 500φορες γενικα σπυρι 1000 πραγματικα #masterchefgr_xeftiles,NOT
2460,η γυναικα να βγαζει ποδι για να καταφερει αυτο που θελει; καλα ακουσα; αυτες τις εμετικες αποψεις μεταφερει στα παιδια της; #shoppingstar,OFF
2081,"@user τι ωραια ζωη που κανει ομως ε; καλοκαιρι στην ελλαδα, στα αρχιδια του ολα, λεφτα,γκομενες και απο δω πανε και αλλοι. μετα απορειτε γιατι τον ψηφιζουν. γιατι ειναι το ονειρο του καθε μαλακα ελληνα",OFF
9562,η ελλαδα ειναι απο εκεινες τις χωρες που προσπαθει να σε κανει να ντρεπεσαι που γεννηθηκες αναπηρος και καμαρωνεις που εγινες φασιστας.,NOT
6957,εγω απορω που εχουν εξαφανιστει τα τρολακια που εξυμνουσαν προεκλογικα το μπασταρδακι του χρυσου. #νδ_ξεφτιλες #νδ_προδοτες #κυβερνηση_τσιρκο #νδ_θελατε,OFF
9966,εχετε προσεξει οτι οι μαλακες κανουν παρεα μονο με αλλους μαλακες;,OFF
548,"@user για να κυβερνησεις ομως ενα κρατος δεν αρκει να εισαι απλοικος (οχι απλος)πολιτης,γιατι τοτε σε παιρνουν μυρωδια οι αλλοι ηγετες και σε κανουν ο,τι θελουν!εχουμε παραδειγμα!",NOT
