id,tweet,subtask_a
8128,το #gntmgr εγινε θριλλερ,NOT
3236,@user βαλατε την κουντουρα συντροφε τουλαχιστον . διοτι αν δεν στηριξεις την κορη αυτου που εγραφε τραγουδια για τη χουντα ε ποιον θα στηριξεις #ειναι_διαφορετικο_να_εισαι_συριζα,NOT
8204,αχ το μουνι σου σκισιμο που θελει ποτε θα το πνιξουμε μωρο μου το κουνελι (αφιερωμενο),OFF
1443,εκλογες στις 7 ιουλιου με φοντο την κοντρα για την δικαιοσυνη,NOT
182,"σχολαω, μπαινω στο αμαξι κλεινω την πορτα πεφτει το χαντςφρι το πιανει η πορτα, το σπαει. αρχιζω να βριζω ανοιγω την πορτα περναει μια κυρια πεζη της χωνω μια με την πορτα, με βριζει. γυρναω σπιτι αναβω μπαφο και σκαει σπορος με την πρωτη ρουφηξια. ε αντε γαμησου μητσοτακη",OFF
891,"τσιπρα μην ακους τους μαλακες επικοινωνιολογους. ο διαχωρισμος ελιτ και πολλοι ,ειναι οτι πιο σωστο ειπες.",OFF
4917,μ αρεσει που θα γινει της πουτανας #gntmgr,OFF
665,@user καλα ξεκουμπιδια ρεταλια ξεφτιλες.χολερα ουστ,OFF
5820,τι καλη η μαμα μπρατη! #gntmgr,NOT
3743,@user ε με αδειο και αν εισαι γυμνασμενη κατι γινεται.,NOT
6666,@user συριζαιοι μαλακες σανοφαγοι αποθεωνουν μεχρι και τον...μπεο.,OFF
7406,πειτε ρε μαλακες γιατι δε μου βγαινει το etl στο ssis τωρα και αφηστε τις μαλακιες. η χωρα παντα κωλος ηταν.,OFF
6461,εχω μια απορια! οντως γιορταζετε το #halloween; ειμαι τοσο βλαχα τελικα; #kalomesimeraki,NOT
3323,@user ποια αρχιδια μωρη ξεκωλιαρα; ακομα ζαλισμενος απο την πουτσα της κυριακης εισαι;,OFF
1948,#shoppingstar οτι τωρα η πωλητρια καταλαβε..οτι θελει πλατφορμα......ετσι που το ειπε..!,NOT
644,@user δεν εισαι τρελη..αχ δεν ειμαι κοντα να σε βοηθησω να την φαμε..,NOT
1750,@user να εισαι παντα καλα την αγαπη μου,NOT
556,"@user και ψηφισαν σωστα. το διακυβευμα ηταν να να διωξουν τα λαμογια. οταν τωρα καποιος θελει να τα φερει πισω ειναι ειτε ηλιθιος, ειτε μαλακας, ειτε φανατικος οπαδος του leopold von sacher-masoch.",OFF
8907,ελευθερια δεν εισαι τρομαγμενη εισαι ουφο #gntmgr,OFF
4482,@user παλουκαρι....αν εχεις τσιπα φιλοτιμο....φευγεις οπως εισαι.....,NOT
1353,ο #συριζα_ξεφτιλες στις 7 ιουλιου ! #εκλογες #εκλογες2019 #ερχεται,NOT
7107,"θα μπορουσε να επιστρεψει αλλη κοπελα, αλλα πως θα γινει ιντριγκα στο #gntmgr ;...",NOT
1506,να εισαι στην ελλαδα του 2019 και ακομα να κανεις συγκεντρωσεις με σημαιες ντουντουκες και τα σχετικα. κακο και ξεπερασμενο! #ευρωεκλογες2019 #ευρωεκλογες #κατι_γνωστοι_μου,NOT
8126,@user μαγκιορα γυναικα!,NOT
3554,"δεν χασαμε τις εκλογες επειδη ηττηθηκαμε εμεις αλλα επειδη νικησαν οι αλλοι. ""ειχαμε μια απωλεια 200.000 ψηφων απο τις προηγουμενες ευρωεκλογες. δεν ειναι υπερβολικο. το προβλημα ειναι οτι αυξηθηκε το ποσοστο των αντιπαλων μας."" σε ποιο ομο τον βρηκατε, ρε; #συριζα_ξεφτιλες",NOT
9369,"και στα γραφεια της vogue να ξερετε, ετσι επιλεγουν τα μοντελα τους, εχει η anna wintour εναν μαγο κρυμμενο στην ντουλαπα και τον βγαζει εξω οποτε εχουν καστινγκ. #gntmgr",NOT
9586,"αρνητικο ρεκορ 18ετιας στην απασχοληση,μειωση επιδοματος θερμανσης για αγαμους και οικογενειες με 1 παιδι, -500 μυρια δαπανες αλλυλεγγυης, διορισμοι 100αδων συγγενων,χαος στο μεταναστευτικο αλλα ο #μητσοτακης πιστευει οτι η #κυβερνηση_τσιρκο ξεπερασε τις προσδοκιες! #νδ_θελατε",OFF
3629,@user τι εισαι βρωμοκομμουνο του συριζα;,OFF
9381,στα παπαρια του ο σορος ο φασιστας καπιταλας που κονομαει με το δουλεμποριο δινοντας ψιχουλα στα πετ του ενω αυτος βγαζει δις να τον στηριζουν με τετοιες σαχλαμαρες ψευτοανθρωπιζμου,OFF
7608,"@user πω πω πω πω πω, πω πω, τσι πουτανες μπατσοι και χωροφυλακοι μπατσοι και χωροφυλακοι μας το κλεισαν το τσαρδακι πω πω πω πω πω, θα τους κραξω θα τα πω μαγκες πιαστε τα γιοφυρια μαγκες πιαστε τα γιοφυρια μαγκες πιαστε τα γιοφυρια μπατσοι κλαστε μας τ’ αρχιδια",OFF
4516,@user επισης να εισαι καλα καλη συνεχεια!,NOT
8593,εν τω μεταξυ ο φασιστας δημαρχος κατεβηκε με τον συριζα #σουργελα #syriza_xeftiles,NOT
7929,#gntmgr το θρασος της κατιας γινεται ολοφανερο και απο την απουσια σουτιεν μπροστα στην καμερα.,NOT
1012,"προφανως ο συριζας εχει παρα πολλους θειτσους σαν αυτους που γνωρισαμε κ που οχι μονο κοροιδευουν γυναικες κ τις βιαζουν, αλλα κ πολλα αλλα ομορφα κ μακαβρια.",OFF
6937,η ελενα μπροστα στις τσοκαριες αυτες φαινεται τουλαχιστον κοκο σανελ #gntmgr,OFF
6732,ρε η καγια τι κολλημα εχει και ολα τα σχολιαζει στα αγγλικα;οτι δηλαδη αν τα πει στα ελληνικα θα την πουμε βλαχα ; #gntmgr,NOT
8168,δεν φταις εσυ που εισαι μαλακας... η μανα σου φταιει που δεν σε εριξε απο την κουνια.,OFF
6444,οταν σου χτυπανε πεναλτι #gntmgr,NOT
451,απο δω και περα αυτα θα τα ζησουμε ....περαστικα σας ηλιθιοι μεσοαστοι (οπως λεμε ...λιγο μαλακες),OFF
172,πιες μωρη μαρθα μπας κ πεις την αληθεια.. #gynaikaxwrisonoma,OFF
2421,"@user τζιε περσι ετσι ελαλες τζιε εμεινες με 2 σιειλη καμενα....λιη ταπεινοτητα εν βλαφτει ...μονο με καλο προγραμματισμο , με σκληρη δουλεια τζιε λιη τυχη στες κληρωσεις θα μπεις ομιλους...να εισαι αισιοδοξος αλλα μεν αππωνεσαι",NOT
6839,"για καθε φασιστουπολη που δεν δεχεται προσφυγες ας ανοιγει ξανα ενα σφραγισμενο κτιριο στην αθηνα, να μας αφησει το κρατος να φροντισουμε προσφυγες εμεις. ρουχα θα παμε, κουβερτες, τροφιμα και φαρμακα. αντε γαμηθειτε πια ντροπη της πατριδας φασιστες υπουργοι, πολιτες μπατσοι.",OFF
9964,"αντε γαμησου ρε τσοχο και εσυ, λες και βλεπουν μονο οπαδοι της liverpool το γαμωκαναλο σας. #avlliv",OFF
2219,γωγουλινι; σαλτα γαμησουλινι! #shoppingstar,OFF
8696,"ο,τι βγαζουμε στα ξενα-στο μουνι και στην ταβερνα",OFF
4166,@user η απαντηση εξαρταται απο το αν στο παντελονι εισαι αριστερος η δεξιος,NOT
2392,"@user ο λαος θα το αποφασισει μωρη ξεκωλιαρα.... στα αρχιδια μας μουνοπανο αν θα μας κανετε χαρη, γιατι δεν εχει σημασια... καταλαβες;",OFF
2211,@user θειε μην εξαφανιστεις! εισαι ινφλουενσερ πλεον,NOT
6929,γουαρεβερ σουζανα #gntmgr,NOT
8890,εσυ σουζανα να παρεις τα ποδοσφαιρικα.... σουτ κι εφυγες ! #gntmgr,OFF
6772,ζει ο βασιλιας αλεξανδρος; το αποψινο concept #gntmgr,NOT
7668,τι ψηφισατε ρε μαλακες;,OFF
3073,@user χρονια πολλα φιλε με υγεια !να εισαι παντα καλα κ οτι καλυτερο ευχομαι για σενα κ την οικογενεια σου!,NOT
2588,"περιμενω να δω τον χλεχλε τον νεοδημοκρατη, τον μακεδονομαχο, τον σημερινο το νικητη να δουλευει 7ημερα για ιδιωτες και 300 ευρω το μηνα οσο εγω θα γελαω παιζοντας με την αυστηρη του αστυνομευση #νδ_ξεφτιλες #ερχεται_βοιδοπουτσα",NOT
4896,@user ωραιες αποψεις για τις γυναικες πραγματικα. ειναι αποριας αξιον που την παιζεις μονος σου ολη μερα. ο φεμινισμος θα φταιει.,OFF
9624,πρωτη φορα βλεπω φετος gntm και ηδη μισω την κατια και την σουζανα #gntmgr,NOT
8679,εδω κατια παρον λεει #gntmgr,NOT
3170,"@user ειστε μαλακες , φασιστες , σεξιστες ... ειναι κριμα να ζειτε στην χωρα που εφερε τη δημοκρατια. ζωα κρυμμενα πισω απο οθονες ,πουλανε μαγκια. κριμα που δεν εχετε ζωες, σας ευχομαι να αποκτησετε καποτε.",OFF
4721,απο τους αρκιους στη φολεγανδρο… . . . . . . #shoppingstar . #giatinparea . #ekloges19,NOT
7672,ειχαν παρει τοση φορα με το ερχεται πουτσα που την χωνουν και στον δικο τους κωλο. ‍,OFF
4744,τωρα μπηκα νταξ το καναν σοου το #shoppingstar,NOT
1216,"@user δειξε μου τον φιλο σου να σου πω ποιος εισαι :ρ και ο πατερας μου τατουαζ εχει, αλλα δεν ζητησα ποτε, οποτε το παιδι δεν θα ζητησει τατουαζ επειδη εχει και ο γονιος του. βλακειες λενε.",NOT
9047,μου ειπε η γυναικα μου μετα απο τσακωμο ενταξει δεν ξαναμιλαω τωρα εχω φτασει θηβα για μια φρατζολα ψωμι,NOT
6471,"@user τραβα μωρη καμπια για υπνο που σκοτωσατε τον γιανκοβιτς, κανατε τον γκαλη και σταματησε το μπασκετ και την φιμπα να ζηταει συγγνωμη απο την μπαρτσελονα που θα μου κανεις και μαθημα",OFF
8777,"@user τελικα δεν εσταζε το ταβανι....να μια ειδηση..η συμπαρασταση απο τις γυναικες της εκπομπης,φανηκε αλλα οχι τωρα",NOT
42,@user α ρε παππου πραγματικα τα συγχαρητηρια μου.. πως προλαβαινεις με τοσα ακαουντ ενας θεος ξερει.. αλογο εισαι κοριτσαρα μου πρασειν κι ολας.. να σου θυμισω πως και περα ο νικητρια την περιμενατε και φαγατε την μπανανα χωρις σαλιο.,OFF
6776,@user τι εισαι μωρη αδερφη; ατρομητος. ξανθη. βολος. καθε κυριακη αλλαζεις ομαδα ρε πουτανοσπερμα. αντε γαμησου νουμερο....,OFF
10184,θα τραβαμε και μεις τα βυζια μας με το σημερινο #gntmgr,OFF
290,"@user απλα τα πραγματα εισαι βιομηχανος , επιχειρηματιας για να μην το κουρασω τα περνεις (με την καλη εννοια ετσι) νδ δαγκωτο. αλλα εαν εισαι εργατης κλπ κλπ τι στο πουτσο θες και ψηφιζεις νδ. ετσι και αλλιως πουτσα θα φας αλλα ας ειναι αριστερη.(με βαζελινη)",OFF
6516,ψηφιστε το καλυτερο κατα τη γνωμη σας! ##αγριεςμελισσες #το_κοκκινο_ποταμι #gntmgr #annitakoita #kalomesimeraki #xfactorgr #thefinalfour #thevoicegr,NOT
2500,"το ακροδεξιο σκουπιδι παραδεχεται οτι η νεα δημοκρατια θα παρεμβαινει απροκαλυπτα στη δικαιοσυνη, την οποια ταχα τη θελει ανεξαρτητη... τι να περιμενεις απο το μουλικο της 21ης απριλιου; απο αυτο το μυγοχεσμα των συνταγματαρχων; #νδ_ξεφτιλες",OFF
87,"που ησουν τοσα χρονια αρχηγε πισω απο ματ και φιλους σου κρυμμενος χαμενε,φοβισμενε και λαγε το ξερεις οτι εισαι πια χαμενος παρε την συμμορια σου και μπρος στον διαολο κι ακομα παρα περα δεν θελει τιποτενιους ο λαος μες τα σκατα θα εισαι την δευτερα",OFF
8799,"γιουζου στο φαγητο, για να μην ξεχνιομαστε #gntmgr",NOT
832,"@user εσυ μιας και εισαι τρομοκρατολαγνα κ δολοφονολαγνα,μην ξεχασεις να το ριξεις στον υπερασπιστη δολοφονων 11 αθωων ,αι σα περα στον βοθρο σου και στο αιμα που τρεχει απο το στομα σου",OFF
9494,o σκουλος εχει μπει κατια στανταρ #gntmgr,NOT
972,"ρε δε γαμιεται το pol και το καθε σκατοπαιχνιδο. και η φημη και η δοξα και ολα. δεν αξιζουν τιποτα μπροστα σε μια ανθρωπινη ζωη και στην υγεια που πρεπει να εχουμε ολοι μας, μηδενος εξαιρουμενου! ενα αναπαντητο γιατι θα μεινει χαραγμενο στο μυαλο μας!",OFF
224,ας μας πει καποιος εαν μπορουμε να ψηφισουμε απο το κρεβατι #εκλογες2019 #ερχεται_πουτσα #ερχεται_καραπουτσακλαρα #ερχεται_βοιδοπουτσα,NOT
9298,"@user ναρκωτικουλλακια ...αριστερα φασισταρια αλητες τραμππουκοι ,απλυτοι αποβρασματα και παρασιτα της κοινωνιας.!αντε να βρειτε καμια δουλεια να γινετε λιγο χρησιμοι ..παλιο κομουνια του κερατα.",OFF
3575,@user επειδη μαλλον εισαι βλημα δεν θα ασχοληθω αλλο μαζι σου θα σου δειξω απλα μια φωτογραφια και μετα πες μου ποσο μαλακας εισαι,OFF
9726,χααα μ αρεσε αυτο με την αραχνη #gntmgr,NOT
8903,"επισης ειδα εναν κυριο καπου στην ηλικια μου(ιραν πακισταν δε ξερω,φερανε με τη γυναικα του το μωρακι τους για εμβολιο)ετσι οπως καθοταν απεναντι μου με σηκωμενα τα μανικια απτο πουκαμισο,ειχε τατουαζ 1γραμμη σα καρδιογραφημα που κατεληγε στη λεξη love make love ρε ζωα not war",OFF
4608,#survivorgr καλα οι μαυροι τρωγαν σοκολατες και μπακλαβα και δεν πηγαν να δωσουν τιποτα στους ασπρους;.ουστ στο διαλο γουρουνια. να σας πιασει διαρροια ρε.,OFF
1157,@user ενω εσυ που καταλαβες τι σου ειπα κανεις το κοροιδο κ ριχνεις τη μπαλα στην εξεδρα. δε σου κανω τη χαρη ομως...θα σε ρωταω συνεχεια μεχρι να απαντησεις: εισαι οκ με το 5.4; εισαι οκ που μολις 3.7 των νεων στηριξαν κκε; ειναι επιτυχημενη η δουλεια που κανει το κομμα; φταιτε καπου;,NOT
8428,"μου ηρθε λογαριασμος στο φυσικο αεριο -5,57 ευρω . που θα βρω αρνητικα ευρω ρε μαλακες να σας πληρωσω;",NOT
9912,ε οχι οτι αγαπω αλκινοο αλλα μου φαινεται οτι ο παπατσακωνας του φερνει λιγο. βασικα μου τον θυμιζει στα νιατα του #xfactorgr,NOT
392,ειχα ξεχασει ποσο σιχαμενη ειναι και ποσο με εκνευριζει η μουρη της! και γελαει παναθεμα την! #masterchefgr_xeftiles,OFF
869,καλα μαλακες ειναι; ακου δεν ηξεραν ποιος πυροβολησε ποιον ‍‍‍‍‍ #deadlywomen,OFF
1855,@user καλα παω σμρ να ψηφισω και ποιον πετυχαινω; ουτε βλεμμα δεν εριξε η κακια αδερφη...,NOT
6612,λετε να ειναι αυτη η αγια μερα που θα αποχωρησει η σουζανα;! οχι τιποτα αλλο αλλα με την σκατοψυχια τους οι ff μου χαλαν τα βραδια πια... #gntmgr,OFF
8186,"η σουζανα μου θυμιζει ενα φιλο που ηταν 2 μετρα και οταν παιζαμε μπασκετ τα εχανε μονος του κατω απο το καλαθι. και λεγαμε βαλε ενα καλαθι ρε, 2 μετρα εισαι και παλι το εχανε. αν δεν το εχεις, δεν το εχεις, παρτε το χαμπαρι επιτροπη και ff #gntmgr",NOT
9639,"κλαιω με τα γυαλια της μελινας αχαχα, σα μυγα #xfactorgr",NOT
1367,@user τα αρχιδια μας παιρνουμε σιγουρα με κατι τετοια...,OFF
2384,#ξαναερχεται #νδ #νδ_ξεφτιλες #συριζα #εκλογες #κουλης #τσιπρας χωρις λογια!,NOT
374,τελικα αποφασιστε που κανει προπαγανδα ο λαζοπουλος μας πρηξατε το μουνι ! σοβαρα ! #altsantiri,OFF
4740,@user μεγαλε εχουμε 21 αιωνα...εισαι ντιπ ζαβο...μπεεεεε,OFF
1944,μαλακες συριζαιοι σας σιχαινεται και το πευκο της γειτονιας σας. ο βιασμος πλημμελημα ρε αρρωστοι; σοβαρα τωρα; μακαρι κατω απο 20% ρε καθικια #syriza_xeftiles #ερχεται_μεγαλυτερη #ερχεται_βοιδοπουτσα,OFF
4244,"με δεξιο πρωθυπουργο, δεξιο περιφεριαρχη, δεξιο δημαρχο...θα γυρισω απο αμερικη οταν θα εχουμε εκλογες παλι...#εκλογες2019 #νδ_ξεφτιλες",NOT
4049,"@user το""αχου και στα αρχιδια μας"" πως λεγεται στα ευγενικα ρε παιδια; ο αντωναρος στην ακριβοπουλου ειναι ειδηση; θα τρελαθουμε τελειως;",OFF
2295,"@user χρονια καλα θανο , να χαιρεστε τις ονομαστικες εορτες σας και εσυ να εισαι παντα καλα .",NOT
8805,ωραια δεν θα ηταν να εξαφανιζε τις μισες σαν πρωτο ακτ; #gntmgr,NOT
7290,"αυτος ο κυριος, ειναι βουλευτης του ελλ.κοινοβουλιου χαρακτηριζει τους ελληνες -φασισταρια ζητα την διωξη των κρεατοφαγων καταργηση ψησταριων για να μην ενοχλουνται οι μουσουλμανοι, τονιζοντας οτι ""δεν θελει να μεγαλωσει τα παιδια του σ αυτην την χωρα"";",OFF
7299,εντωμεταξυ ποσο κακασχημο θεαμα ενας πολυ ομορφος αντρας να δειχνει οτι ειναι ομορφος αφου δεν μου αρεσουν οι πολυ ομορφοι αντρες πως θα γινει να το καταλαβει και να μην με κοιταει γιατι φερετε σαν ηλιθιος,OFF
5935,"σε αυτο το σημειο να θυμηθουμε οτι η κατυα ειχε συναντησει τυχαια τον σκουλο σε μια φωτογραφηση και της ειπε, εχουμε καστινγκ #gntmgr την αλλη βδομαδα περνα αν σε βγαλει ο δρομος.",NOT
2791,γωγουλινι σε βρηκε νωρις η ξινιλα της κλιμακτηριου. #shoppingstar,OFF
1242,@user κι εχουν σχεδον επισημο προεκλογικο logo το #ερχεται_πουτσα,NOT
8422,παντως μηρυκαστικα ειναι και οι δυο. η ασχημινα πιο πολυ. #gntmgr,OFF
4701,@user εισαι σοβαρη τωρα;,NOT
8493,@user στα αρχιδια μας!,OFF
4025,"@user μα το ειπε η ιδια!γιατι ειναι πολυ φιλη με τους αλλους δυο,νικο και κυριακο.οι αδυναμοι παντα ξερουν τι να κανουν για να επιβιωσουν λεω εγω!και καπου εκει η δικαιοσυνη παει περιπατο!",NOT
7749,αληθεια επαιξε αυτο σημερα στο #mesimeri_skai ; τι αλλο θα κανει ο λιαγκας; #kalomesimeraki,NOT
6802,αυτα που σχολιαζουν στην καμερα δεν ειναι μετα το γυρισμα; τι δουλεια εχει εκει η βρωμιαρα μαρτινα που υποτιθεται λιποθυμισε και την μαζεψαν με το φορειο; #gntmgr,OFF
5878,για τη φωνη της ελευθεριας δε θα γινει καποιο σχολιο; #gntmgr,NOT
6176,"@user μπραβο του. πονεστε #προδοτες, #ερχεται_πουτσα!",NOT
1409,"@user 1 εκ. φορες μαλακας, η μια θα σε πειραξει;",OFF
7532,&ltχι σουζανα. δεν ειναι αυτα που μπορεις να δωσεις! δικαζει η καγια παλι! δοξα! #gntmgr,NOT
1835,@user αυτος ειναι μεγαλο μαλακας φιλοσοφος.. τον εχουν πολλοι στην μπουκα εκει στην κουμουνδουρου....,OFF
2704,"η ξανθια διακοσμητρια πρεπει να ειναι χαμενη αδελφη της μαρινας πατουλη, στη γεννα θα τις χωρισανε #shoppingstar",NOT
260,@user χρονια σου πολλα κωσταντινα. υγεια και ηρεμια ευχομαι. να εισαι παντα καλα.,NOT
1963,@user εγω στελνω φιλια! σε ευχαριστω πολυ! να εισαι καλα ευχομαι,NOT
7005,η σημερινη δοκιμασια στο #gntmgr,NOT
7211,μωρη ασημινα πρωτευουσιανα αη φτυσ'τα μπουτια σ' που θα μιλησεις υποτιμητικα για το χωριο της μαριας. σιχτιρ μαζι με την μαρτινα που ειχε πει για την λαικη #gntmgr,OFF
4205,"κατ αρχας μωρη υστερω, ψαξε αλλου τον ενοχο.δευτερον, κατηγορεις την μαρινα για κατι που κανεις εσυ ηδη εδω και μερες.το θρασσος μωρη δεν εχει ορια #gynaikaxwrisonoma",OFF
5301,ει μεν.. καλαμιτυ τζειν.. τα πιασω και το τσικεν να το μαγειρεψω στο μπιλ να με βατεψει αποψι.. γιεα #gntmgr,NOT
4692,"@user προεδρε δεν νομιζω πως εισαι σε θεση να κρινεις. απο την συνεντευξη στον χατζηνικολαου, ειδαμε πως δυσκολευεσαι στην αναγνωση.",NOT
8906,"@user αυτου του ειδους οι αντιδρασεις (σε διαβατα, γιαννιτσα, λερο κι αλλου) θα πρεπει να προβληματισουν την κυβερνηση, μηπως κανει καποιο λαθος στους χειρισμους της η μηπως θα πρεπει να τρεξει περισσοτερο καποια πραγματα ωστε να ξαναβρεθει σε αρμονια με το λαικο αισθημα.",NOT
4407,"εβαλα το μαγιο μου και πηγα μπροστα στον καθρεπτη και τον ακουσα να λεει: ""για βουνο εισαι... φετος"" (!)",NOT
8841,να κανουμε γυαλαδες λεει λες και τις εχουμε δει και ματ #gntmgr,NOT
8416,"αντε γαμησου monika , θα βαλω ουισκυ. τι καταλαβες;",OFF
4661,@user ο μαλακας ειναι ανικητος.,OFF
3741,@user αντρικος κωλος αντρικο σωμα.θα ξερασω.,OFF
1449,@user εσυ να πας στο διαολο ξεφτιλα,OFF
2045,@user μελινα κανα; μη μου ξαναμιλησεις μαλακισμενο,OFF
2114,@user ευχαριστω χαρουλα μου!να εισαι καλα!,NOT
7757,ζωη κωνσταντοπουλου ειναι μια μωρη μεγκυ ημαρτον ... #the2nightshow,NOT
3617,σιγα σιγα ρε ξεφτιλες ολοι σας.,OFF
1502,@user εισαι εκλογικος ;,NOT
9430,οταν η καυλα εχει προσωπο #gntmgr,OFF
4109,@user πιπιλα εισαι,NOT
5251,τοση ξινιλα απο καποιες που θα την ζηλευαν και τα πιο γκουρμε ξιδια.... #gntmgr,NOT
3209,"@user εχμμμμ.... τσυριζαιοι που εχασαν τη γη κατω απο τα ποδια τους... κυρια μου ειχες πραγματικα ελπιδες οτι θα ηταν η διαφορα 1, 2 μοναδες ε; αχου το... μηπως εσυ εισαι η ηλιθια της υποθεσης; λεω μηπως",OFF
3341,@user μπα καποιοι ειμαστε υπερβολικα μαλακες και δουλευουμε,OFF
936,"ε βεβαια , χριστινα ! τελειωσε τωρα η δουλεια σου με τον ορφεα και τωρα τον δινεις στεγνα ! σιχαμα ! #tatouaz",OFF
6150,τοσο «ελληναραδες»; «μπαρμπεκιου - διαμαρτυρια» εναντια σε μεταναστες και προσφυγες! επικινδυνα γελοιοι! #διαβατα #ρατσισμος #προσφυγες,OFF
2419,"αν εισαι σκορπιος εισαι η μεγαλυτερη «σκυλα», ενω αν εισαι παρθενος εισαι ξενερωτη! αυτες τις γυναικες πρεπει να αποβα",NOT
3663,@user μαλακας εισαι φιλε μου. για να τελειωνουμε.,OFF
5128,"οτι θελαμε να σε διωξουμε απο το δωματιο και στο λεγαμε σε καθε ευκαιρια, ειναι μπουλινγκ; νταξ.. κλαιω.. #gntmgr",NOT
7202,πουτανα του νεοφιλελευθερου καπιταλισμου συμβουλευοντας τον αφανισμο της χωρας!,OFF
1674,για μενα πιο χαλια απ ολες η λορειν ! #shoppingstar,NOT
9083,τι ποδαρες εχει. ενταξει οχι σαν της ελεναρας αλλα ποδαρες κι αυτη! #thevoicegr,NOT
7392,η ηλεκτρα τα τσιπουρακια τα ειχε δεδομενα #erwtasmeta,NOT
3222,@user εσυ ανελ εισαι;,NOT
8093,πεπεεεε.. μεντελες μελεκεσμενεεεες.. #gntmgr,OFF
8088,καλε γιατι εβαλε το κινητο στην κατσαρολα; ολο κολπα #erwtasmeta,NOT
5415,"παλι καλα που το παραδεχεται κιολας ,κακο σκυλο ψωφο δεν εχει! #gntmgr",OFF
4412,@user ποτε προκηρυχθηκαν εκλογες ρε π α π α ρ α; επισης το τι γινεται στις δυτικες χωρες να το θυμοσασταν οσο κυβερνουσατε και για αλλα θεματα και οχι μονο για να στηριξεις την αρχιδια που εγραψες.,OFF
7172,"@user μπα δεν το καταλαβαινουν πολλοι. μια φορα περισυ που το συζητουσα με τυπο εκει (καπνιζα ακομα τοτε), ο οποιος τυπος ο μεσος ορος της πολης, ειχε αρχισει να ουρλιαζει στα αρχιδια μου για το τι αναπνεουν οι αλλοι, εγω με ποτο θελω τσιγαρο, να πατε να γαμηθειτε ολοι που θα παω εξω.",OFF
3578,@user τωρα εσυ εισαι στην φωτογραφια η ειναι ψευτικη ;,NOT
6354,"@user νταξ, ο σταλιν δεν ηταν φασιστας. δεν παυει να εχει βαψει τα χερια του με αιμα απλα αντι να το κανει στο ονομα του ναζισμου, το εκανε στο ονομα του κομμουνισμου. επειδη δηλαδη δεν ηταν ναζιστης ηταν αυτοματως καλυτερος ανθρωπος; ο, τι θεμε λεμε πια σ' αυτο τον πλανητη!",OFF
610,#survivorgr μα ποσο μαλακες ειστε; ποσες φορες ακομα σκοπευετε να μας δειξετε τον τραυματισμο του χικμετ;,OFF
6017,αυτο τωρα ειναι καινουργιο που μας ρωτατε οτι αρχιδια σας κατεβει στο κεφαλι;,OFF
1415,νικησαν οι μαλακες τελικα #ευρωεκλογες2019 #ekloges2019 #νδ_ξεφτιλες,OFF
7770,εχει χαρη που φευγεις σουζανα αυριο. σιχαμα και εσυ. οχια #gntmgr,OFF
9705,και μετα θα πανε οι αλλες και θα πιασουν την ακρη των μπαλονιων με τα χερια τους; μπιαξξ #gntmgr,NOT
1438,να σου πει ο παπας το αυτι μαλακα. ξεφτιλα σκοτωσε τον αδερφο του και ειχες το θρασος να τους κοιτας ολους στα ματια #fosstotounel,OFF
8004,ειναι κ βλακες που συγκρινουν το 2015 που οι μεταναστες περνουσαν τρανζιτ απο την μπανανια μεσα σε 1 24ωρο. απο τα νησια με παπορια πειραια κ απο εκει με πουλμαν ειδομενη. τραβα ψοφα ρε βλακα,OFF
4618,μαλακα μου οι δεξιοι φαντασιωνονται ασπρες πουτσες να πετανε. να μου πεις η φραση ασπρες πουτσες να πετανε συνοψιζει την αντιπολιτευτικη γραμμη της νδ αυτα τα χρονια #ερχεται #ερχεται_πουτσα #ολα_λαθος,OFF
7025,η καγια παιζει την εκπληκτη λες και δεν γινονται ολα με τις ευλογιες της για την πουτανα την τηλεθεαση #gntmgr,OFF
5841,με αρεσε πολυ η συμπατριωτισσα χριστινα απο τις σερρες με το ηλεκτρικο λαουτο!#thevoicegr,NOT
5125,μαλακας μαλακας αλλα μια αυτογνωσια παραπανω απ'τους υπολοιπους ανετοιμους την ειχε ο καρτουν.,OFF
9180,"oι σαλονικιες ειναι απο αυτες τις γκομενες που λες ""δεν εχω κοιμηθει με ασχημη γυναικα, αλλα εχω ξυπνησει""",OFF
4413,@user εισαι για λυπηση που επικροτεις τον γιδοβοσκο της κρητης. ο ενας διαγραφτηκε αμεσα ενω εσεις του αλλου του δωσατε παρασημο. αλλα που να βρειτε την τσιπα να τον αποδοκιμασετε.,NOT
3019,"συν 1 εκατομμυριο φολοερς πηρε το κοριτσι σε 10 ωρες, αλλα αντικειμενικα αυτος ο κωλος το αξιζε.",OFF
5899,#gntmgr με εκνευρισε τοσο πολυ η κατια που δεν μπορεσα να απολαυσω την αποχωρηση της μαρτινας...,NOT
2854,δεν αξιζει η κατια να ακουσει τη λεξη μαμα μετα απο τα τερατα που εχει κανει..... #gynaikaxwrisonoma,NOT
1202,αρτεμις ξεκαβαλα την εχεις δει η στυλιστρια του sex and the city αλλα πουτσες μπλε καραμελε τις ξερεις ;#shoppingstar,OFF
4601,ο γιωργος εχει σοκαριστει απο τις αποκαλυψεις του γιατρου και κρυβει απο την σοφια οτι ξερει την αληθεια... #gynaikaxwrisonoma τωρα στον #ant1tv,NOT
6181,μωρη ηλιαννα μη κωλοτριβεσαι στους καλεσμενους ‍‍‍#gntmgr,OFF
8599,ο ψαρας ειδε βυζους σημερααα #gntmgr,OFF
